orientation,h,k,l,thickness_A,I_with_abs,I_without_abs,L_factor
orientation_1,7,5,-2,1220.0,0.00030855805161763775,0.0011957775359192845,2.719121911131404
orientation_1,7,5,-2,1240.0,0.0003044852433548247,0.0012062127752677655,2.719121911131404
orientation_1,7,5,-2,1260.0,0.00030035361149837597,0.0012162671108212335,2.719121911131404
orientation_1,7,5,-2,1280.0,0.0002961695187609341,0.001225939372808276,2.719121911131404
orientation_1,7,5,-2,1300.0,0.0002919390851321805,0.001235228586794576,2.719121911131404
orientation_1,7,5,-2,1320.0,0.00028766819370183494,0.0012441339762516667,2.719121911131404
orientation_1,7,5,-2,1340.0,0.0002833624955372162,0.0012526549611000255,2.719121911131404
orientation_1,7,5,-2,1360.0,0.00027902741526043357,0.0012607911592937794,2.719121911131404
orientation_1,7,5,-2,1380.0,0.00027466815078544727,0.0012685423606483392,2.719121911131404
orientation_1,7,5,-2,1400.0,0.0002702897207776817,0.0012759086500625763,2.719121911131404
orientation_1,7,5,-2,1420.0,0.00026589683575197485,0.00128289016031774,2.719121911131404
orientation_1,7,5,-2,1440.0,0.0002614933682727351,0.0012894873206960172,2.719121911131404
orientation_1,7,5,-2,1460.0,0.0002570859258706802,0.0012957007285645638,2.719121911131404
orientation_1,7,5,-2,1480.0,0.00025267642489814024,0.0013015311741146184,2.719121911131404
orientation_1,7,5,-2,1500.0,0.0002482696014314236,0.0013069796312097546,2.719121911131404
orientation_1,7,5,-2,1520.0,0.00024386924242771895,0.0013120473121283295,2.719121911131404
orientation_1,7,5,-2,1540.0,0.00023947896989141287,0.0013167355489056278,2.719121911131404
orientation_1,7,5,-2,1560.0,0.00023510223233347963,0.001321045991670148,2.719121911131404
orientation_1,7,5,-2,1580.0,0.00023074225456917597,0.0013249801452125062,2.719121911131404
orientation_1,7,5,-2,1600.0,0.00022639263009893295,0.0013285298995696934,2.719121911131404
orientation_1,7,5,-2,1620.0,0.0002220849208243352,0.0013317281395141475,2.719121911131404
orientation_1,7,5,-2,1640.0,0.0002177932669963447,0.0013345463188420843,2.719121911131404
orientation_1,7,5,-2,1660.0,0.0002135298412320004,0.001336997204611264,2.719121911131404
orientation_1,7,5,-2,1680.0,0.00020929712046729518,0.0013390834555548918,2.719121911131404
orientation_1,7,5,-2,1700.0,0.00020509745111911136,0.0013408080012802018,2.719121911131404
orientation_1,7,5,-2,1720.0,0.00020093298934558407,0.00134217359923241,2.719121911131404
orientation_1,7,5,-2,1740.0,0.00019680583119115368,0.0013431836987794481,2.719121911131404
orientation_1,7,5,-2,1760.0,0.00019271809613495246,0.0013438430842233884,2.719121911131404
orientation_1,7,5,-2,1780.0,0.0001886716148298697,0.0013441556186634205,2.719121911131404
orientation_1,7,5,-2,1800.0,0.000184666741371388,0.0013441149152604048,2.719121911131404
orientation_1,7,5,-2,1820.0,0.0001807067693334701,0.0013437379511092224,2.719121911131404
orientation_1,7,5,-2,1840.0,0.0001767924941295749,0.0013430238572105964,2.719121911131404
orientation_1,7,5,-2,1860.0,0.00017292513846920815,0.0013419759023134256,2.719121911131404
orientation_1,7,5,-2,1880.0,0.0001691062626544202,0.0013406011823839954,2.719121911131404
orientation_1,7,5,-2,1900.0,0.0001653366548063553,0.0013389014240772264,2.719121911131404
orientation_1,7,5,-2,1920.0,0.0001616174131252051,0.0013368818636018325,2.719121911131404
orientation_1,7,5,-2,1940.0,0.00015795182887686507,0.0013345686416947502,2.719121911131404
orientation_1,7,5,-2,1960.0,0.00015433302435128194,0.001331896796644821,2.719121911131404
orientation_1,7,5,-2,1980.0,0.00015077104630063825,0.0013289560071178754,2.719121911131404
orientation_1,7,5,-2,2000.0,0.0001472618083315894,0.0013257080382048166,2.719121911131404
orientation_1,7,5,-2,2020.0,0.00014380667973643404,0.0013221655319389958,2.719121911131404
orientation_1,7,5,-2,2040.0,0.00014040958975167862,0.001318335009656567,2.719121911131404
orientation_1,7,5,-2,2060.0,0.00013706088739516537,0.0013142210130886402,2.719121911131404
orientation_1,7,5,-2,2080.0,0.00013377085402959855,0.0013098288400198042,2.719121911131404
orientation_1,7,5,-2,2100.0,0.00013053526322698463,0.0013051514270099114,2.719121911131404
orientation_1,7,5,-2,2120.0,0.00012735843677883372,0.0013002393351957931,2.719121911131404
orientation_1,7,5,-2,2140.0,0.00012423602630459536,0.001295049734672635,2.719121911131404
orientation_1,7,5,-2,2160.0,0.00012116988746594844,0.0012896080284505044,2.719121911131404
orientation_1,7,5,-2,2180.0,0.00011816008830073588,0.0012839210107210104,2.719121911131404
orientation_1,7,5,-2,2200.0,0.00011520614587387118,0.0012779895960942527,2.719121911131404
orientation_1,7,5,-2,2220.0,0.00011230844318446033,0.0012718257138915473,2.719121911131404
orientation_1,7,5,-2,2240.0,0.00010946592500322626,0.0012654348757681136,2.719121911131404
orientation_1,7,5,-2,2260.0,0.0001066821270871109,0.0012588393974236954,2.719121911131404
orientation_1,7,5,-2,2280.0,0.00010394886104138025,0.001251974536269748,2.719121911131404
orientation_1,7,5,-2,2300.0,0.00010127520087202247,0.0012449588702514208,2.719121911131404
orientation_1,7,5,-2,2320.0,9.865508497688968e-05,0.0012377232005409706,2.719121911131404
orientation_1,7,5,-2,2340.0,9.608963255543077e-05,0.0012302939681999023,2.719121911131404
orientation_1,7,5,-2,2360.0,9.357842526015812e-05,0.0012226774833098064,2.719121911131404
orientation_1,7,5,-2,2380.0,9.112065439261012e-05,0.0012148814814331738,2.719121911131404
orientation_1,7,5,-2,2400.0,8.871833126452318e-05,0.001206930556340297,2.719121911131404
orientation_1,7,5,-2,2420.0,8.636549618338304e-05,0.0011987679542285158,2.719121911131404
orientation_1,7,5,-2,2440.0,8.406764541612684e-05,0.0011904865723455778,2.719121911131404
orientation_1,7,5,-2,2460.0,8.182102342520438e-05,0.0011820436343068731,2.719121911131404
orientation_1,7,5,-2,2480.0,7.962574109369387e-05,0.0011734570049282587,2.719121911131404
orientation_1,7,5,-2,2500.0,7.747155164666802e-05,0.0011647099317472244,2.719121911131404
orientation_1,-5,-3,1,100.0,3.842041917698515e-05,4.3011556855262604e-05,3.2661390598618727
orientation_1,-5,-3,1,120.0,4.507746702058696e-05,5.161634099311729e-05,3.2661390598618727
orientation_1,-5,-3,1,140.0,5.1413504847085025e-05,6.021567228792458e-05,3.2661390598618727
orientation_1,-5,-3,1,160.0,5.743889635877603e-05,6.8808644065712e-05,3.2661390598618727
orientation_1,-5,-3,1,180.0,6.316373511089355e-05,7.739435067830615e-05,3.2661390598618727
orientation_1,-5,-3,1,200.0,6.859785035556303e-05,8.597188763582673e-05,3.2661390598618727
orientation_1,-5,-3,1,220.0,7.375081279099783e-05,9.454035174551212e-05,3.2661390598618727
orientation_1,-5,-3,1,240.0,7.863194021300466e-05,0.00010309884125270237,3.2661390598618727
orientation_1,-5,-3,1,260.0,8.325030306856396e-05,0.00011164645598254858,3.2661390598618727
orientation_1,-5,-3,1,280.0,8.761472991209549e-05,0.00012018229748188614,3.2661390598618727
orientation_1,-5,-3,1,300.0,9.173381276533299e-05,0.00012870546916102143,3.2661390598618727
orientation_1,-5,-3,1,320.0,9.561591238184468e-05,0.00013721507643530014,3.2661390598618727
orientation_1,-5,-3,1,340.0,9.926916341729864e-05,0.00014571022686638563,3.2661390598618727
orientation_1,-5,-3,1,360.0,0.0001027014795065902,0.0001541900303031927,3.2661390598618727
orientation_1,-5,-3,1,380.0,0.0001059205582489671,0.00016265359902243952,3.2661390598618727
orientation_1,-5,-3,1,400.0,0.00010893388610228907,0.00017110004786878607,3.2661390598618727
orientation_1,-5,-3,1,420.0,0.0001117487431875643,0.00017952849439452858,3.2661390598618727
orientation_1,-5,-3,1,440.0,0.00011437220800490559,0.00018793805899882123,3.2661390598618727
orientation_1,-5,-3,1,460.0,0.00011681116206204947,0.000196327865066404,3.2661390598618727
orientation_1,-5,-3,1,480.0,0.00011907229441657996,0.00020469703910580355,3.2661390598618727
orientation_1,-5,-3,1,500.0,0.00012116210613299457,0.00021304471088699322,3.2661390598618727
orientation_1,-5,-3,1,520.0,0.00012308691465575227,0.00022137001357847068,3.2661390598618727
orientation_1,-5,-3,1,540.0,0.00012485285809943664,0.00022967208388375004,3.2661390598618727
orientation_1,-5,-3,1,560.0,0.00012646589945716703,0.00023795006217722518,3.2661390598618727
orientation_1,-5,-3,1,580.0,0.00012793183072838142,0.00024620309263939427,3.2661390598618727
orientation_1,-5,-3,1,600.0,0.00012925936122094598,0.00025443032339140175,3.2661390598618727
orientation_1,-5,-3,1,620.0,0.0001304479199222825,0.00026263090662892273,3.2661390598618727
orientation_1,-5,-3,1,640.0,0.00013150575762948933,0.0002708039987552835,3.2661390598618727
orientation_1,-5,-3,1,660.0,0.0001324380219055812,0.0002789487605138724,3.2661390598618727
orientation_1,-5,-3,1,680.0,0.00013324970879981902,0.0002870643571198022,3.2661390598618727
orientation_1,-5,-3,1,700.0,0.00013394566651464313,0.0002951499583907429,3.2661390598618727
orientation_1,-5,-3,1,720.0,0.00013453059899976342,0.00030320473887698825,3.2661390598618727
orientation_1,-5,-3,1,740.0,0.0001350090694744778,0.00031122787799067893,3.2661390598618727
orientation_1,-5,-3,1,760.0,0.00013538550387928318,0.0003192185601341409,3.2661390598618727
orientation_1,-5,-3,1,780.0,0.00013566419425788432,0.00032717597482718525,3.2661390598618727
orientation_1,-5,-3,1,800.0,0.00013584930023792426,0.0003350993168345188,3.2661390598618727
orientation_1,-5,-3,1,820.0,0.00013594485955862635,0.00034298778629046096,3.2661390598618727
orientation_1,-5,-3,1,840.0,0.00013595478040231114,0.0003508405888232868,3.2661390598618727
orientation_1,-5,-3,1,860.0,0.00013588285169012333,0.00035865693568131645,3.2661390598618727
orientation_1,-5,-3,1,880.0,0.00013573274434881735,0.0003664360438521299,3.2661390598618727
orientation_1,-5,-3,1,900.0,0.0001355080142972835,0.00037417713618831297,3.2661390598618727
orientation_1,-5,-3,1,920.0,0.00013521210537038007,0.0003818794415247117,3.2661390598618727
orientation_1,-5,-3,1,940.0,0.00013484835218154935,0.0003895421947999329,3.2661390598618727
orientation_1,-5,-3,1,960.0,0.00013441998293281312,0.00039716463719809445,3.2661390598618727
orientation_1,-5,-3,1,980.0,0.00013393012211899502,0.00040474601615045835,3.2661390598618727
orientation_1,-5,-3,1,1000.0,0.00013338179328954822,0.00041228558568262157,3.2661390598618727
orientation_1,-5,-3,1,1020.0,0.00013277792159830415,0.00041978260629889423,3.2661390598618727
orientation_1,-5,-3,1,1040.0,0.00013212133641302387,0.0004272363452128896,3.2661390598618727
orientation_1,-5,-3,1,1060.0,0.00013141477381901082,0.00043464607642460445,3.2661390598618727
orientation_1,-5,-3,1,1080.0,0.00013066087909668396,0.00044201108088895213,3.2661390598618727
orientation_1,-5,-3,1,1100.0,0.00012986220909530074,0.0004493306465147828,3.2661390598618727
orientation_1,-5,-3,1,1120.0,0.00012902123462056036,0.00045660406838698053,3.2661390598618727
orientation_1,-5,-3,1,1140.0,0.0001281403427199027,0.00046383064881447587,3.2661390598618727
orientation_1,-5,-3,1,1160.0,0.0001272218389379724,0.0004710096974537059,3.2661390598618727
orientation_1,-5,-3,1,1180.0,0.00012626794947229227,0.0004781405312351258,3.2661390598618727
orientation_1,-5,-3,1,1200.0,0.00012528082341902808,0.00048522247481458966,3.2661390598618727
orientation_1,-5,-3,1,1220.0,0.0001242625349419342,0.0004922548609535287,3.2661390598618727
orientation_1,-5,-3,1,1240.0,0.0001232150852090738,0.000499237030181886,3.2661390598618727
orientation_1,-5,-3,1,1260.0,0.00012214040397287102,0.0005061683290977643,3.2661390598618727
orientation_1,-5,-3,1,1280.0,0.00012104035246147563,0.0005130481142211438,3.2661390598618727
orientation_1,-5,-3,1,1300.0,0.00011991672467718508,0.0005198757496060074,3.2661390598618727
orientation_1,-5,-3,1,1320.0,0.00011877124930939761,0.0005266506070399023,3.2661390598618727
orientation_1,-5,-3,1,1340.0,0.00011760559180803037,0.0005333720671913343,3.2661390598618727
orientation_1,-5,-3,1,1360.0,0.0001164213559288574,0.0005400395186315591,3.2661390598618727
orientation_1,-5,-3,1,1380.0,0.00011522008383295505,0.0005466523499788652,3.2661390598618727
orientation_1,-5,-3,1,1400.0,0.0001140032723997824,0.0005532100205735764,3.2661390598618727
orientation_1,-5,-3,1,1420.0,0.00011277232831406763,0.000559711834325358,3.2661390598618727
orientation_1,-5,-3,1,1440.0,0.0001115286452184849,0.0005661573078466091,3.2661390598618727
orientation_1,-5,-3,1,1460.0,0.00011027353857121083,0.0005725458445992401,3.2661390598618727
orientation_1,-5,-3,1,1480.0,0.00010900827779959986,0.0005788768846419231,3.2661390598618727
orientation_1,-5,-3,1,1500.0,0.00010773408390301752,0.0005851498865794472,3.2661390598618727
orientation_1,-5,-3,1,1520.0,0.00010645212273612847,0.000591364282743453,3.2661390598618727
orientation_1,-5,-3,1,1540.0,0.0001051635224377008,0.0005975195669748178,3.2661390598618727
orientation_1,-5,-3,1,1560.0,0.00010386936369290154,0.0006036152353788334,3.2661390598618727
orientation_1,-5,-3,1,1580.0,0.00010257066535945933,0.000609650690837997,3.2661390598618727
orientation_1,-5,-3,1,1600.0,0.00010126507576288838,0.0006156219078705385,3.2661390598618727
orientation_1,-5,-3,1,1620.0,9.996360531498331e-05,0.0006215391755284745,3.2661390598618727
orientation_1,-5,-3,1,1640.0,9.865709443505423e-05,0.0006273911963308617,3.2661390598618727
orientation_1,-5,-3,1,1660.0,9.73497666532593e-05,0.0006331810959747399,3.2661390598618727
orientation_1,-5,-3,1,1680.0,9.604245312133796e-05,0.0006389084151426469,3.2661390598618727
orientation_1,-5,-3,1,1700.0,9.473595005369473e-05,0.0006445727185699475,3.2661390598618727
orientation_1,-5,-3,1,1720.0,9.343100265415045e-05,0.0006501734754117139,3.2661390598618727
orientation_1,-5,-3,1,1740.0,9.21283462966176e-05,0.0006557103355473105,3.2661390598618727
orientation_1,-5,-3,1,1760.0,9.082873724513528e-05,0.0006611833684677653,3.2661390598618727
orientation_1,-5,-3,1,1780.0,8.953284510622026e-05,0.0006665922903998117,3.2661390598618727
orientation_1,-5,-3,1,1800.0,8.824244459721697e-05,0.0006719331317792868,3.2661390598618727
orientation_1,-5,-3,1,1820.0,8.695389014270525e-05,0.0006772101139802033,3.2661390598618727
orientation_1,-5,-3,1,1840.0,8.567237040681678e-05,0.0006824211305920743,3.2661390598618727
orientation_1,-5,-3,1,1860.0,8.439676950587326e-05,0.000687565510228334,3.2661390598618727
orientation_1,-5,-3,1,1880.0,8.312770500752208e-05,0.0006926437799474757,3.2661390598618727
orientation_1,-5,-3,1,1900.0,8.186555092363819e-05,0.0006976546856399598,3.2661390598618727
orientation_1,-5,-3,1,1920.0,8.061078915678886e-05,0.0007025980817881861,3.2661390598618727
orientation_1,-5,-3,1,1940.0,7.93646785579658e-05,0.0007074811009471133,3.2661390598618727
orientation_1,-5,-3,1,1960.0,7.812492172164088e-05,0.0007122789015757237,3.2661390598618727
orientation_1,-5,-3,1,1980.0,7.689517311026347e-05,0.000717020915075183,3.2661390598618727
orientation_1,-5,-3,1,2000.0,7.567412172702701e-05,0.0007216915209737636,3.2661390598618727
orientation_1,-5,-3,1,2020.0,7.446239358758774e-05,0.0007262930680689913,3.2661390598618727
orientation_1,-5,-3,1,2040.0,7.326138183564324e-05,0.0007308254906033618,3.2661390598618727
orientation_1,-5,-3,1,2060.0,7.206821272099796e-05,0.0007352882996175674,3.2661390598618727
orientation_1,-5,-3,1,2080.0,7.088630010914294e-05,0.0007396810472602533,3.2661390598618727
orientation_1,-5,-3,1,2100.0,6.971444018280742e-05,0.0007439989618554349,3.2661390598618727
orientation_1,-5,-3,1,2120.0,6.855431260787235e-05,0.0007482574097427653,3.2661390598618727
orientation_1,-5,-3,1,2140.0,6.740456888370091e-05,0.0007524390527641426,3.2661390598618727
orientation_1,-5,-3,1,2160.0,6.626603739283346e-05,0.0007565504162166407,3.2661390598618727
orientation_1,-5,-3,1,2180.0,6.513892484540071e-05,0.0007605914923101913,3.2661390598618727
orientation_1,-5,-3,1,2200.0,6.402324214690812e-05,0.0007645601129797271,3.2661390598618727
orientation_1,-5,-3,1,2220.0,6.29193187942196e-05,0.0007684580674550917,3.2661390598618727
orientation_1,-5,-3,1,2240.0,6.18269780217135e-05,0.0007722810918286501,3.2661390598618727
orientation_1,-5,-3,1,2260.0,6.074764589577989e-05,0.0007760456109748215,3.2661390598618727
orientation_1,-5,-3,1,2280.0,5.9678644442750534e-05,0.0007797152201255061,3.2661390598618727
orientation_1,-5,-3,1,2300.0,5.8623390335977066e-05,0.0007833330025183278,3.2661390598618727
orientation_1,-5,-3,1,2320.0,5.757992411178974e-05,0.0007868717996883409,3.2661390598618727
orientation_1,-5,-3,1,2340.0,5.654884736632939e-05,0.0007903383979817234,3.2661390598618727
orientation_1,-5,-3,1,2360.0,5.5530231247162795e-05,0.0007937325738417083,3.2661390598618727
orientation_1,-5,-3,1,2380.0,5.452399712126538e-05,0.0007970521374304918,3.2661390598618727
orientation_1,-5,-3,1,2400.0,5.3531031203844216e-05,0.0008003096550054811,3.2661390598618727
orientation_1,-5,-3,1,2420.0,5.254948937470638e-05,0.0008034763329222746,3.2661390598618727
orientation_1,-5,-3,1,2440.0,5.1581483153838924e-05,0.0008065840467616029,3.2661390598618727
orientation_1,-5,-3,1,2460.0,5.062591089471901e-05,0.000809615288313507,3.2661390598618727
orientation_1,-5,-3,1,2480.0,4.968301541566239e-05,0.0008125737121919536,3.2661390598618727
orientation_1,-5,-3,1,2500.0,4.874952055800232e-05,0.000815451080702679,3.2661390598618727
orientation_1,-2,1,-2,100.0,0.0002477570293828817,0.00027746377140312853,3.1027368115803915
orientation_1,-2,1,-2,120.0,0.00029033773435314215,0.0003325980521636495,3.1027368115803915
orientation_1,-2,1,-2,140.0,0.00033068345815407134,0.0003874935791903896,3.1027368115803915
orientation_1,-2,1,-2,160.0,0.0003688448965671146,0.00044211121129086666,3.1027368115803915
orientation_1,-2,1,-2,180.0,0.0004048732253728182,0.0004964121066101196,3.1027368115803915
orientation_1,-2,1,-2,200.0,0.00043881994540958337,0.0005503577642768265,3.1027368115803915
orientation_1,-2,1,-2,220.0,0.0004707369197594031,0.0006039100656877003,3.1027368115803915
orientation_1,-2,1,-2,240.0,0.0005006762309844263,0.000657031315346021,3.1027368115803915
orientation_1,-2,1,-2,260.0,0.0005286901277338205,0.0007096842812034192,3.1027368115803915
orientation_1,-2,1,-2,280.0,0.0005548309568087304,0.0007618322344493737,3.1027368115803915
orientation_1,-2,1,-2,300.0,0.0005791510974289352,0.000813438988698777,3.1027368115803915
orientation_1,-2,1,-2,320.0,0.0006017028977285152,0.0008644689385341319,3.1027368115803915
orientation_1,-2,1,-2,340.0,0.0006225386134929328,0.0009148870973527357,3.1027368115803915
orientation_1,-2,1,-2,360.0,0.0006417103491545976,0.0009646591344735496,3.1027368115803915
