,Rotation Index,Orientation Matrix,wR2,alpha,beta,omega
15,38,"[[0.5743880464524842, 0.7308072414904603, -0.3688261775146188], [0.06248576096493405, -0.48835735328539825, -0.8704312848189258], [-0.8161691593691391, 0.47693872441981505, -0.3261694528926353]]",0.03607592731714249,0.13109508677420872,0.0829002409397971,-0.051284167991023075
16,39,"[[0.5750459024699069, 0.7307372087795736, -0.36793877377448475], [0.08999475204211733, -0.5034698494515739, -0.8593413226674221], [-0.8131305371673534, 0.4610683526316765, -0.35527933237768755]]",0.055345553904771805,0.03165017787005203,0.03578998982483306,0.028809019401035967
17,35,"[[0.5756305636236451, 0.7306746413311382, -0.36714802580328093], [-0.0249349324138406, -0.4330585099635289, -0.9010462449265427], [-0.8173040272798378, 0.5278425194438545, -0.23105788336591887]]",0.07864879071712494,-0.015369695741261149,0.09783982643103846,0.055235303461864324
18,37,"[[0.5736014326075751, 0.7315444705555638, -0.36858877154076536], [0.03356336458362014, -0.47054518593706884, -0.8817642154612985], [-0.8184210899434315, 0.4934294308373623, -0.29445554524710316]]",0.043536797165870667,0.09163627996136563,0.05378515577468887,-0.09868899662026354
19,40,"[[0.5734527116087151, 0.7334798731642875, -0.3649559800809876], [0.11883655900505684, -0.5152107371059862, -0.8488136015460049], [-0.8105479369669749, 0.44340515119964025, -0.38261246888980255]]",0.03223234415054321,-0.23503921419722118,-0.014949626121529655,-0.06091592896971412
20,15,"[[0.5533505370619999, 0.7290268871198795, -0.40293491888158106], [-0.554100049571494, -0.03893635186105381, -0.8315448632166564], [-0.6218799985995879, 0.6834062019619926, 0.3824247010141011]]",0.04737081006169319,2.3826803774377616,-0.34349632740979064,-1.5516665876405185
21,4,"[[0.581367360165139, 0.7266258738116169, -0.36614220043825907], [-0.7347843617322845, 0.27569698113235264, -0.6197382571796652], [-0.349373697746931, 0.6293242762079527, 0.6942147060214762]]",0.19279402494430542,-0.21225975683701692,0.025138776989440476,0.18353986496059932
22,57,"[[0.570696726238111, 0.7355756444553202, -0.365058088528623], [0.5595137321624222, -0.6737119414924013, -0.4827929992321929], [-0.6010057793648519, 0.07129852604178005, -0.7960610277648636]]",0.022524865344166756,-0.12625837085973451,0.11679922854908209,-0.27284920713961414
23,3,"[[0.5739852771548141, 0.7289896752375434, -0.3730257022395115], [-0.7514967073360488, 0.28809279401308235, -0.5935038084960855], [-0.3251946582306955, 0.6209824292420499, 0.7132147368287288]]",0.051188766956329346,0.12102004245192363,-0.24279527264357123,-0.3075839474225548
24,54,"[[0.5738568049151479, 0.7317422202079797, -0.3677979812875396], [0.487831286206959, -0.6661500166339058, -0.5641831737054762], [-0.657774327959677, 0.14436166795483846, -0.7392508838323886]]",0.08543331176042557,-0.006766969243897169,-0.016293272214312662,0.027625586535538822
