,Rotation Index,Orientation Matrix,wR2,alpha,beta,omega
65,56,"[[-0.2984501012872935, -0.09741041157895598, 0.9600313691575395], [0.8169373677358024, 0.5099006484799155, 0.3074951885377176], [-0.5148123886200561, 0.8679835801573812, -0.07145918918680688]]",0.12318291515111923,0.0007334982236514359,-0.0005262497797640466,-0.00024640641168550715
66,17,"[[-0.28445302148006907, -0.06515885419402274, 0.9669943742667716], [0.32289120477771, 0.9447866828664119, 0.16036294116397376], [-0.9145172879796863, 0.3551026862266149, -0.24580445120023958]]",0.019198087975382805,0.0001953124999999999,-0.0005859375000000001,0.00019531249999999974
67,64,"[[-0.3083363506954585, -0.09442727550164025, 0.9572049493204368], [0.8809656982318055, 0.37652749221961024, 0.3226276793076178], [-0.3876665878038426, 0.9339141642703389, -0.03196090368738382]]",0.006240449380129576,-0.12310696494536352,0.28595685460837983,-0.00011143958869167939
68,14,"[[-0.29777473590887193, -0.09217597309093936, 0.9607663182674333], [0.26128473791470025, 0.9611602224819262, 0.1748821711146814], [-0.9298132030402663, 0.3009245583629523, -0.2601250609810787]]",0.040263380855321884,-0.0004702260056392919,-6.325326641340613e-05,0.0005480748846122718
69,24,"[[-0.29300180236968143, -0.08888188684511235, 0.962539863604373], [0.42602476534355477, 0.8917368976348035, 0.21382589315569844], [-0.8684191454206767, 0.46883438519612025, -0.22156258020624248]]",0.023143809288740158,-0.0024590315851914135,0.001076433487960928,-0.0004696918941293326
70,88,"[[-0.2454618115366136, -0.0820380924096225, 0.9763494589686947], [0.9804889926134708, -0.0281025929668279, 0.24536040220378288], [0.006236913546920653, 1.0076640439915352, 0.08762377066809315]]",0.0437239445745945,6.808057243441358e-05,-4.5500076356738676e-05,-1.129024803883747e-05
71,85,"[[-0.2758683596080871, -0.08211201947470138, 0.968190563809436], [0.9712633287590048, 0.022990915927952917, 0.27999537435155863], [-0.04579589444530304, 1.007789720658273, 0.07375146521991567]]",0.0302156712859869,-0.004872952782493159,0.2277002670045155,0.013932524910903892
72,38,"[[-0.2757505649522642, -0.06610882627519982, 0.9694467394329737], [0.6368746709830602, 0.7494574003840694, 0.23411580159201914], [-0.7347631394477645, 0.6759589079237599, -0.16295648120492204]]",0.042623117566108704,0.0,0.0,0.0
73,78,"[[-0.31793091126730505, -0.09323217315565129, 0.9541840427956697], [0.9453537920371471, 0.13954428050584694, 0.3300991097577774], [-0.16323022665858616, 0.9973570280196271, 0.04424199260200104]]",0.018248213455080986,-0.0001957919106611428,0.009648680126140001,0.00021359176333469635
74,36,"[[-0.2831947000752085, -0.07586406768590116, 0.9665815080714294], [0.5993817347633232, 0.7784397594113821, 0.23856512386055825], [-0.7629393051175293, 0.6412526518958808, -0.1733142171980429]]",0.01695246621966362,0.003793603971654874,-0.003290146980118947,0.0003228568701250453
75,12,"[[-0.29263408355817516, -0.08260234332069559, 0.963212332371636], [0.23246317693105026, 0.971844234521332, 0.15562080007346682], [-0.9390586780811566, 0.26759252702002995, -0.2632163024904988]]",0.013153797015547752,0.000425179978668983,-0.00027256049755197025,0.0007630948279559637
76,41,"[[-0.31672911055115044, -0.11488257345222715, 0.9522190660087119], [0.6498989945748207, 0.7122336063065433, 0.30398917644034956], [-0.7062245576255952, 0.7087624774859052, -0.14934898767880495]]",0.05424942448735237,0.6456397621698511,-0.6572583482686638,0.13733108026211904
77,0,"[[-0.29707285906193376, -0.006620177842953526, 0.9653718666973604], [0.0677004960577192, 1.0087748038354518, 0.029187148328099193], [-0.9636278634114862, 0.0739898619668303, -0.2972202060830715]]",0.10955486446619034,0.2605480862150212,-0.01850794820470511,0.025601967941373115
78,49,"[[-0.35013760858855114, -0.13027811200275993, 0.9384362952979011], [0.7280073441764291, 0.6035794955996711, 0.3573056048936267], [-0.6072640427141692, 0.800927146411783, -0.11505778362544108]]",0.021929439157247543,0.0495162616260212,0.015296667309152157,0.030396535286170617
79,94,"[[-0.19982878619777503, -0.10665039331653661, 0.984346441453723], [0.9847691374682506, -0.1340404076238992, 0.18645349926097002], [0.10993358453758657, 0.9967398333912266, 0.13180426731975836]]",0.026198577135801315,0.019593586121771152,0.05165099318102905,-0.05693398549769503
