,Rotation Index,Orientation Matrix,wR2,alpha,beta,omega
69,24,"[[-0.2929844470604526, -0.08883817426415003, 0.9625491819136556], [0.4260360927071377, 0.8917425810185969, 0.2137796173219823], [-0.8684194645311578, 0.46883199542992904, -0.22156638623143682]]",0.022430405020713806,0.02035820956788841,-0.020238793333768105,0.012692926881432386
70,12,"[[-0.29263756536926244, -0.08261338861084623, 0.96321032727634], [0.23244949309868068, 0.9718461756257843, 0.15562911776541066], [-0.9390609898084414, 0.26758197344259826, -0.2632187839076453]]",0.012363351881504059,0.02351586271554531,-0.0021134176113601095,0.0006287696074909724
71,69,"[[-0.3305360341924609, -0.09005525655082126, 0.9501944890896356], [0.902823726115034, 0.2977076928010109, 0.3439193193511651], [-0.3115171645722675, 0.9623684969558803, -0.016220657447054542]]",0.015989024192094803,-0.03766396115549775,0.08377839453586855,-0.012533779814657572
72,94,"[[-0.19904754985892617, -0.10678933013296953, 0.9844896540113388], [0.9848030780753911, -0.13508250923128076, 0.18551982504740494], [0.11104270536208369, 0.9965848860831604, 0.1320459608554343]]",0.026802685111761093,-0.6081751418403047,-4.947214684237402,-0.5743437202801951
73,57,"[[-0.2931733021459598, -0.09318081066718291, 0.962069714420351], [0.8249063393096121, 0.5004923333414427, 0.3016269517972509], [-0.5050608577170378, 0.8739156154119903, -0.06874295219264065]]",0.1478445827960968,-0.04195652762139951,-0.02487223355758942,-0.03193793618646694
74,34,"[[-0.3133090713874603, -0.12031842304201694, 0.9526803414690201], [0.5571003554189387, 0.7939651981567896, 0.28536904316185113], [-0.7828992771689386, 0.6147689110419994, -0.18001599291093648]]",0.020697906613349915,0.07130926204497284,-0.07459185639514433,0.09271694055975338
75,17,"[[-0.28446268834107374, -0.06516312020875281, 0.966991243124276], [0.3228863441705184, 0.9447872368724397, 0.16036946384651038], [-0.9145159846911445, 0.35510040672372883, -0.24581259304184996]]",0.018875285983085632,-0.05811838643872758,0.0036004142249492967,0.014425435855297307
76,13,"[[-0.29299436494801306, -0.0820945848264985, 0.9631451941064502], [0.2522546045609687, 0.9660446361958085, 0.1607457284447017], [-0.9338184507002292, 0.2879902106730605, -0.2603667699141414]]",0.01903221569955349,-0.03371927087281823,0.05329221785877725,0.03474927091022206
77,25,"[[-0.31354027735967593, -0.12990663432229962, 0.9513446876955787], [0.42101447634702827, 0.881493976902981, 0.26095602708124066], [-0.8636591992702871, 0.47838576160894186, -0.21979727176673855]]",0.031401053071022034,-0.0007684923288301802,0.07184471385111893,-0.14688757858401982
78,73,"[[-0.2700153001198728, -0.07394539718346176, 0.9704927639981101], [0.9423868552879935, 0.2338452672486005, 0.2815581968734693], [-0.2461069801964958, 0.9812174617796419, 0.007311526868714059]]",0.01722746528685093,0.30290500576708146,-1.3031174614182262,0.033964879513929916
79,74,"[[-0.2532891629767692, -0.078941663660457, 0.9745991763336538], [0.9513198818603678, 0.21497292923456782, 0.2661701615587129], [-0.22903949582338382, 0.9851295170447736, 0.021316262360359894]]",0.019427234306931496,-0.10303902879980459,0.4470007133400592,0.05882613744528985
80,62,"[[-0.33331837671413267, -0.10720534046294376, 0.9474376338469557], [0.861294266599126, 0.3972678524234042, 0.34971377172869916], [-0.4104131661641505, 0.9238743149546076, -0.03911033418552621]]",0.017268173396587372,-0.4115072989509085,0.9363490798386869,-0.018275782733628794
81,8,"[[-0.2905981982247755, -0.08954237878386988, 0.9632102618473459], [0.17538506840170637, 0.9852541337674409, 0.1461079112240001], [-0.9520001461758965, 0.21010700432131482, -0.2686489720003979]]",0.06968000531196594,0.008966949287988524,-0.050237457538950515,-0.006036970609353083
82,61,"[[-0.2984433817412263, -0.09451763959240346, 0.9603299102501814], [0.8648366234701202, 0.4203934819028413, 0.31188181955734], [-0.4295020128609333, 0.9149962028748572, -0.04271855902814068]]",0.04395587742328644,0.02417625311383998,0.009130720360570683,-0.16170055359673852
83,39,"[[-0.29224031500032727, -0.08571067147890317, 0.9630608031016585], [0.639667142056028, 0.7378717055893088, 0.2616447604981178], [-0.7258875807681284, 0.6863757294961691, -0.15920386977338652]]",0.030751749873161316,-0.45228491868246157,0.43571184991597633,-0.10462355663435613
84,6,"[[-0.29399506486787674, -0.08804008083079654, 0.9623178431457592], [0.1366333299202863, 0.9930943913115093, 0.13415397973160234], [-0.9572813965375324, 0.1700401378798742, -0.2779393452974584]]",0.017276445403695107,0.00423141998291188,0.0006814876329769456,0.05142525143205989
85,75,"[[-0.32863418408023287, -0.09723261363160389, 0.9501463412818061], [0.93087072178321, 0.19406477979520542, 0.34336733113791834], [-0.21650222317510426, 0.9878056125869792, 0.02730257044423815]]",0.05114069953560829,-0.029461242926954727,0.013688619898834018,0.04088447895233196
86,11,"[[-0.288353457938304, -0.08341295448154196, 0.9644344209079869], [0.22731626975005512, 0.9733641761113699, 0.1537892664500679], [-0.9416349237885943, 0.2617743320056603, -0.2597900073361398]]",0.010649977251887321,0.04740572812145423,-0.04620243390288156,-0.005915394748958502
87,95,"[[-0.29687185156017276, -0.08822978704460131, 0.9614181826151029], [0.9585174601211307, -0.1540938530008947, 0.2828945418805657], [0.12082197103901458, 0.9956726640075931, 0.13022879112513766]]",0.020426014438271523,0.04940563246490154,-0.05277549911964227,0.017807251350715897
88,89,"[[-0.29559632892323706, -0.08928997832107397, 0.9617122912673165], [0.9663471354285219, -0.04641067062443819, 0.29392634033961534], [0.017136007298256876, 1.00635989312524, 0.10013033689835196]]",0.04970480874180794,-0.004518214559410287,-0.008490075286316009,-0.0007214621166701926
89,92,"[[-0.28528925153667917, -0.06258399325642575, 0.9669213070806459], [0.9673289445248512, -0.08871876494703479, 0.28080300830176214], [0.06643626254760682, 1.0055670640345808, 0.0861670034929594]]",0.028530200943350792,-0.02746193572711623,0.03481434601228642,-0.0046083767383459425
90,68,"[[-0.3344279432973827, -0.1015183266272494, 0.9476741622603724], [0.8969522347152427, 0.3069389546729026, 0.35107630600400175], [-0.32404020417709073, 0.9583066703065605, -0.01078614104509588]]",0.021479828283190727,0.3096520067323464,-0.959028595617426,-0.00029621424672943803
91,71,"[[-0.39217574265488364, -0.10746983669279127, 0.9246034814911902], [0.8908166246677671, 0.24837088695221665, 0.40837795403005733], [-0.27168042368627965, 0.9744868245543702, -0.0009499270499184118]]",0.05422346293926239,-0.18083761564971346,0.6656542773393801,-0.015945278550859136
92,63,"[[-0.35204310093033664, -0.11572582810526094, 0.939629192210999], [0.8538348848042848, 0.39473895963028705, 0.3702697561557299], [-0.4103276044927929, 0.9239087604585329, -0.03918280137040489]]",0.016752418130636215,0.001270340150353004,-0.007729180139763868,0.0012146241524811808
93,41,"[[-0.3273293420742674, -0.12634845580519868, 0.9471684403298611], [0.644668679572861, 0.7102263970711912, 0.3194301034275379], [-0.7061658363276999, 0.7088010067325431, -0.14944376823622718]]",0.05623584985733032,0.011937291025349756,-0.010948152248482354,0.00583231778512455
94,70,"[[-0.28010621285297155, -0.06662396772439014, 0.9681620870272252], [0.9185302463297654, 0.3082860266231881, 0.2885651187982451], [-0.31531020686313826, 0.9609608741024128, -0.0241557215829962]]",0.018912451341748238,-0.016227158965700112,0.03685421499120434,-0.07202399983091376
95,33,"[[-0.3002967418807807, -0.09846332448537028, 0.9593548779178429], [0.5506390453305245, 0.8080028480112195, 0.2571528817799061], [-0.7925327717157181, 0.6002497340923252, -0.18668521291564422]]",0.03203361853957176,-0.04514912126063185,0.012990265916711666,-0.00031266272985550785
96,15,"[[-0.29391875978427107, -0.09036724581168123, 0.9621242182410228], [0.2890748676915877, 0.9523035575534313, 0.17945479096522385], [-0.9227858052988717, 0.3284078159723871, -0.2518345131572638]]",0.034688789397478104,-0.021509577313108073,0.004285329082163225,0.030115992658440983
97,66,"[[-0.3414918937275071, -0.10981330998334668, 0.9442180829705138], [0.8821589521754103, 0.3378530541125012, 0.360040628225366], [-0.3557072763253931, 0.9469170681895998, -0.017674571460299538]]",0.048578422516584396,0.1429842799459945,-0.4075937868877939,0.058129470265669475
98,81,"[[-0.3150145763420051, -0.08978530319325015, 0.9554806161241037], [0.9531354351246061, 0.09236851439413298, 0.32433169469113243], [-0.11718934209728372, 1.0031432379585457, 0.056878597666915554]]",0.034251220524311066,-0.010966485243733523,0.03425087894978375,-0.0160855222926345
